title,context,price,upload_date,location,status,imgUrl,url,condition
[미개봉] 2022 맥북에어 M2 실버 기본형 8G SSD256G 팝니다,"제조 2024년 4월 

업무용으로 구매했으나 주로 맥프로 사용으로
내놓습니다 
미개봉 세제품입니다 
실버 색상이구요 4월 22일 쿠팡 구매 145만이고 
지금도 144만 판매중입니다 

풀박스 그대로 보내드립니다 
개봉후 로그인하는 시점 부터 무상 AS 적용 되고 애플케어 가입하셔도 됩니나

광주광역시 직거래 지방 택배거래 가능합니다 


Apple 2022 맥북 에어 13 M2, 실버, M2 8코어, GPU 10코어, 256GB, 8GB, 30W, 한글, Z15W0002A",1230500,2024.06.09,광주광역시 북구 중흥2동,0,https://media.bunjang.co.kr/product/261981107_1_1717494427_w856.jpg,"https://m.bunjang.co.kr/products/261981107?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",새 상품
맥북에어 M2 15인치 기본형 실버 + 애케플,"작년 10월30일 여의도점에서 애플케어플러스 포함 217만원에 구매했습니다. 
보증기간 26. 10. 29
배터리 100% / 사이클 12 
집에서만 사용했습니다.
외관, 액정 등 새제품급 상태입니다.
충전기, 충전선, 박스 구성 (사용감 있음) 

네고문의 찔러보기 바로 차단합니다.
역곡역 직거래 가능합니다.",1350000,2024.06.09,경기도 부천시 역곡2동,0,https://media.bunjang.co.kr/product/269406679_1_1717913128_w856.jpg,"https://m.bunjang.co.kr/products/269406679?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북에어15 램8 용량 512 스페이스 그레이 미개봉,"모델명 MRYN3KH/A

네고는 죄송합니다

직거래는 인천,서울 가능합니다.

연락주세요",1600000,2024.06.09,-,0,https://media.bunjang.co.kr/product/270806695_1_1717925196_w856.jpg,"https://m.bunjang.co.kr/products/270806695?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",새 상품
맥북 에어 M2 15인치 8램 256GB+애플케어플러스,"네고불가 132만원 급처
서울이구요 구로디지털단지역 거래합니다
택배도 가능해요

15인치 8g 256gb
최근 23년 10월구입해서 애플케어플러스 26년 10월
양도받아서 재양도불가하지만
기기귀속이라 언제든 서비스받으실수있습니다
배터리100% 배터리사이클21회

사진에 앞에 양쪽테두리 부분빼고는 자잘한 사용감정도있고 나머지는 깔끔한편입니다

풀박스로 드립니다",1320000,2024.06.09,서울특별시 구로구 구로제3동,0,https://media.bunjang.co.kr/product/270805148_1_1717924892_w856.jpg,"https://m.bunjang.co.kr/products/270805148?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 적음
맥북에어 15인치 M2 512GB/8GB 스타라이트 미개봉 팝니다.,"맥북에어 15인치 M2 스타라이트 미개봉 새상품

8코어 CPU
10코어 GPU
512기가 SSD
8기가 RAM

애플코리아정품 국내정발 제품입니다.

4호선 수유역 또는 경의중앙선 문산역에서 거래합니다.",1470000,2024.06.09,서울특별시 강북구 수유제3동,0,https://media.bunjang.co.kr/product/270811310_1_1717926116_w856.jpg,"https://m.bunjang.co.kr/products/270811310?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",새 상품
맥북에어13 M3 (8GB 512GB) 미드나이트 MRXW3KH/A,"애플 맥북에어 13 모델 (M3)
8코어 CPU
10코어 GPU
8GB 통합 메모리
512GB SSD

제품 확인을위해 뜯어보기만 했습니다!!",1550000,2024.06.09,-,0,https://media.bunjang.co.kr/product/269399059_1_1717732828_w856.jpg,"https://m.bunjang.co.kr/products/269399059?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북 에어 M1 램 8G 저장공간 256GB 판매해요,"맥북 에어 M1 램 8G 저장공간 256GB 
스페이스그레이 모델 판매해요

실사용 사용감은 미세하게 있으나 
액정 등 모두 깨끗해요!
사진에 최대한 잘 담기게 이리 저리 촬영했어요 
맥북 정품 충전기 구성이에요 
주로 아이맥을 사용하다, 달에 한번 서울 출장때 사용하는 정도였어요 
무겁게 사용하지 않은 제품이라 외관상이나 기능상으로 문제가 없어요
배터리 사이클 수에 대한 정보는 위 사진에 올려 놓았으니 참고해주세요
아주 미세한 생활기스는 있겠지만 전혀 티나지 않는 수준으로 상태좋고 깔끔해요😀

직거래는 부산 해운대 중동 인근 
대한통운택배 , 시간대 맞으면 우체국 택배로 보내드릴게요",580000,2024.06.09,부산광역시 해운대구 중제2동,0,https://media.bunjang.co.kr/product/270791697_1_1717923053_w856.jpg,"https://m.bunjang.co.kr/products/270791697?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북 에어 m3 미개봉,"맥북 에어 m3
8gb 256gb 스타라이트
애플스토어 학생할인으로 128만원 구매 후 판매

대구 직거래 안전결제 택배가능
120쿨거래합니다
내고문의x 업자문의 x",1200000,2024.06.09,-,0,https://media.bunjang.co.kr/product/270606954_1_1717872486_w856.jpg,"https://m.bunjang.co.kr/products/270606954?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",새 상품
m1 맥북에어 (램8기가 용량256기가 사이클75 효율97),"스페이스 그레이 입니다!

전주인분이 필름 붙여놓고 사용하셔서 깨끗합니다!
필름은 제거한지 하루정도 지났습니다!

네고는 죄송합니다..

충전기는 없고 박스는 있습니다!

신정내거리역에서 직거래 하겠습니다!",600000,2024.06.09,서울특별시 양천구 신월6동,0,https://media.bunjang.co.kr/product/270802870_1_1717924718_w856.jpg,"https://m.bunjang.co.kr/products/270802870?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북 에어 프로 10대 상태 좋음 충전기없음 일괄 우선 처분합니다,"맥북 프로 에어 10대 충전기없이 처분합니다

맥북 프로 

a1398 2013 15인치
i7 8g 256g 빅서 배터리사이클 588. ₩250,000

a1286 2012 15인치
i7 8g 256g gt650m 카탈리나 배터리 사이클 187.  판매완료

A1502 2014 13인치
I5 8G 128G 카탈리나 배터리 사이클 415 ₩ 220,000

맥북에어 
a1466 2017 13인치
 i5 8g 256g 몬테레이 배터리사이클 361 ₩220,000

a1466 2015 13인치
i7 8g 512g 몬테레이 배터리사이클 145  ₩220,000

a1466 2014 13인치
i5 4g 128g 빅서 배터리 사이클 46 ₩ 160,000

a1466 2014 13인치
i5 4g 256g 빅서 배터리 사이클 42 ₩ 170,000

a1466 2012 13인치
i5 8g 128g 카탈리나 배터리 사이클 66 ₩ 140,000

a1369 2010 13인치
듀얼 4g 256g 하이시에라 배터리 사이클 127 ₩110,000

a1370 2010 11인치 
듀얼 2g 64g 하이시에라 배터리 사이클 117 ₩ 60,000
판매완료
개별구매 가능. 일괄 우선
일괄시 1,500,000원

직거래는 경기도 동두천 
택배는 로젠택배입니다",60000,2024.06.09,경기도 동두천시 불현동,0,https://media.bunjang.co.kr/product/248073920_1_1717306633_w856.jpg,"https://m.bunjang.co.kr/products/248073920?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 적음
맥북 에어 m1 13인치,"맥북에어 13인치
- 박스O, 충전기X, 파우치O
- 배터리 효율 100%
- 기타 문의사항은 연락주세요.",700000,2024.06.09,경상남도 창원시 성산구 반송동,0,https://media.bunjang.co.kr/product/270787301_1_1717921611_w856.jpg,"https://m.bunjang.co.kr/products/270787301?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북에어M2 스그 메모리8GB 256기가 미개봉 새상품급 24년4월제조,"애플 맥북에어 M2 스페이스그레이
램 8GB 
SSD 256기가 
배터리사이클 8
사용횟수 3회 유튜브 시청이 다입니다.
외관 거의 새상품급 유지중이며
24년4월25일 구매일자로 
애플케어플러스 가입 완료하여 27년 5월26일까지
애케플 까지하면 120에 드립니다.
양도가능
연락주세요.",990000,2024.06.09,서울특별시 영등포구 대림제2동,0,https://media.bunjang.co.kr/product/266394817_1_1717928294_w856.jpg,"https://m.bunjang.co.kr/products/266394817?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북에어m2 15인치 스페이스그레이 풀박스,"2023년 9월에 구입
인터넷 서치용 노래듣는용정도로만 사용했고 사용 시간, 횟수 대게 적습니다
집에서 간단하게 쓰던거라 기스나 찍힘 하자 없습니다
박스, 충전기, 박스안 구성품 그대로 있고 충전기만 사용했습니다 박스 하자도 없습니다.
배터리 성능100% / 사이클수 10
사이클수보면 사용횟수 적다는거 아실겁니다
현재 쿠팡에서 1,890,000원에 판매중입니다

판매 안될시 그냥 사용 예정이라 무리한에눌요구는 하지 말아주세요

고가인만큼 왠만해선 직거래선호하고, 택배거래시 꼼꼼하게 포장해서 보내드리겠습니다",1450000,2024.06.09,충청북도 청주시 흥덕구 복대2동,0,https://media.bunjang.co.kr/product/270793548_1_1717922877_w856.jpg,"https://m.bunjang.co.kr/products/270793548?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북 에어 15 M3 기본형 미개봉 팝니다,"MacBook Air m3 8기가 256기가 기본형 스페이스그레이
애플코리아 미개봉 새제품 2주전 구매해 애플케어플러스 가입 가능
다른제품이 생겨 내놓습니다
서울지역 위치 조율 가능
직거래 우선합니다
구매확실하신분 챗으로 문의주세요",1530000,2024.06.09,-,0,https://media.bunjang.co.kr/product/270788253_1_1717921777_w856.jpg,"https://m.bunjang.co.kr/products/270788253?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",새 상품
맥북에어 M1 8GB 256,"색상 : 스페이스그레이
배터리 성능 100% 사이클 76
구성품 : 풀박스(맥북 / 충전어댑터 / 충전케이블 / 박스)

사무용도로 사용하다가 사용 빈도가 너무 적어 판매합니다.
상판에 약간의 얼룩 기스 있으나 배터리 성능 100%로 가성비 좋은 제품입니다.
(이미지참조)

직거래 및 택배

서울 광진구 군자동 세종대 후문 근처나 구의동 강변 근차에사 가능합니다.  시간대에 따라 다를 수 있습니다.
택배는 로젠택배 이용합니다.
장기 예약 시 예약금 2만원 받습니다.!

일이 있어 오후 8시 이후에는 답장이 좀 늦을 수 있습니다!
문의 남겨주시면 최대한 빨리 답변드릴게요
궁금하신 점은 편하게 문의 남겨 주세요!",680000,2024.06.09,-,0,https://media.bunjang.co.kr/product/266800160_1_1717834625_w856.jpg,"https://m.bunjang.co.kr/products/266800160?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 적음
(미개봉) 맥북 에어 15 M3 8코어 / 512GB / 16GB 실버,"맥북 에어 15 M3 8코어 / GPU 10코어 / 512GB / 16GB 실버 색상 미개봉 판매합니다.

직거래, 택배 둘 다 가능합니다. 직거래는 홍대입구역에서 가능합니다.",2050000,2024.06.09,서울특별시 마포구 서교동,0,https://media.bunjang.co.kr/product/270718318_1_1717929583_w856.jpg,"https://m.bunjang.co.kr/products/270718318?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",새 상품
맥북에어 13인치 M1 8GB 256GB,"색상 : 스페이스그레이
배터리 성능 90% 사이클 77
구성품 : 맥북 / 충전어댑터 / 충전케이블

사무용도로 사용하다가 사용 빈도가 너무 적어 판매합니다.
외관은 전체적으로 깨끗합니다
(이미지참조)

직거래 및 택배

서울 광진구 군자동 세종대 후문 근처나 구의동 강변 근처에서 가능합니다.  시간대에 따라 다를 수 있습니다.
택배는 로젠택배 이용합니다.
장기 예약 시 예약금 2만원 받습니다.!

일이 있어 오후 8시 이후에는 답장이 좀 늦을 수 있습니다!
문의 남겨주시면 최대한 빨리 답변드릴게요
궁금하신 점은 편하게 문의 남겨 주세요!",650000,2024.06.09,-,0,https://media.bunjang.co.kr/product/262324051_1_1716443869_w856.jpg,"https://m.bunjang.co.kr/products/262324051?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
맥북에어m2 13인치 8GB 512GB s급,"맥북에어 m2 13인치 실버 판매합니다.
배터리 사이클 53 효율 100%
30~80% 사이로 배터리 관리 꾸준히 했습니다.
기스없고 풀박스 구성입니다.
맥북프로로 넘어가게되어  판매합니다.
직거래는 광주 동구 살레시오여고 정류장 인근 가능합니다.",1150000,2024.06.09,광주광역시 동구 동명동,0,https://media.bunjang.co.kr/product/269886949_1_1717722881_w856.jpg,"https://m.bunjang.co.kr/products/269886949?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
[급처] 맥북 에어 2022 M2 스페이스 그레이,"맥북 에어 2022 스페이스 그레이 팔아요!
케이스 껴져 있는 상태고 본체는 사용감 적습니다
23.07 구매했고 성능 좋습니다
•직거래만 합니다!",1050000,2024.06.09,서울특별시 강남구 논현1동,0,https://media.bunjang.co.kr/product/268809004_1_1717604684_w856.jpg,"https://m.bunjang.co.kr/products/268809004?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 적음
맥북에어 m1 16gb 256gb 판매합니다,"맥북에어 m1 16gb 실버색상 판매합니다

오른쪽위 디스플레이에  살짝 찍힘있는데 사용에 전혀 지장없는 작은 흠집같은거라고 보시면됩니다 박스채로 가지고있고 보증기간은 지났습니다

사이클 117회입니다  박스는 없습니다

일반모델 아니고 램 16gb모델이라 작업에 좀 더 수월하실거에요 문의 환영이니 편하게 해주세요!

직거래는 부산 양정역 근처에서 합니다
구매시 가죽케이스 추가로 같이드리겠습니다",900000,2024.06.09,대구광역시 동구 안심3.4동,0,https://media.bunjang.co.kr/product/250422978_1_1717605563_w856.jpg,"https://m.bunjang.co.kr/products/250422978?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 적음
맥북에어 맥미니 M2 스페이스그레이 8GB 256GB,"디스플레이 부러져서 수리하려다가 포기하고 판매합니다. 외장디스플레이 같이 드리겠습니다.

외장 디스플레이 써서 이동하면서 사용 무난하게 가능합니다. 집에서 키보드 스피커 카메라 터치패드 달린 맥미니로 쓰셔도 됩니다.

사이클 22 배터리성능 100프로, 필요한 프로그램 전부 깔아드릴 수 있습니다.

직거래 영등포 신풍역 및 택배거래 전부 가능. 궁금하신 점 질문주세요",750000,2024.06.09,-,0,https://media.bunjang.co.kr/product/257687905_1_1711177603_w856.jpg,"https://m.bunjang.co.kr/products/257687905?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 적음
Apple 맥북 에어 스페이스그레이 13인치 M2 8코어 256GB,"**네고 안됩니다 교환 안합니다
22년 9월쯤 구매했고 152만원 정도에 구매 했어요    서브용이여서 그냥 아예 안쓰고 가끔 유튜브 보는용이였네요...... 잘 써주실 주인을 찾아가길 바라며 올립니다 상태는 좋구요.. 필름 당연히 안 붙였고 외부에 스크래치 거의 없습니다 연락주세요!
직거래는 부산 가능합니다",930000,2024.06.09,부산광역시 연제구 연산제9동,0,https://media.bunjang.co.kr/product/267921672_1_1717923917_w856.jpg,"https://m.bunjang.co.kr/products/267921672?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 적음
일주일 사용] 맥북에어 M3 기본형 스페이스그레이 풀박,"제조 2024년 4월 구매 5월 24일

지인이 구매 했는데 맥적응 실패로
내놓습니다 구매 일주일 사용입니다
배터리 싸이클 2회 효율 100%구요
구매 풀박스 구성입니다 
무상 2025년 5월 23일 까지 남았습니다 
아직 60일 전이라 애플 케어 가입 가능합니다 
색상은 스페이스 그레이 입니다
쿠팡 네이버 147만 판매중인 모델입니다 

광주광역시   북구 직거래 가능하고 초기화 해서 드립니다

자세한 스펙입니다 

APPLE 2024 맥북에어13 M3 8Core 8GPU 그레이 256G 

상세 스펙
노트북 / 운영체제(OS): macOS Sonoma /
화면정보 34.5cm(13.6인치) / 2560x1664(224ppi) / 500nit /
CPU 애플(ARM) / M3 / 옥타코어(4P+4E) /
램 램 용량: 8GB / 램 교체: 불가능 /
그래픽 내장그래픽 / M3 / 8core /
저장장치 SSD / 256GB /
네트워크 무선랜: 802.11ax(Wi-Fi 6E) /
영상입출력 DP Alt Mode / 웹캠(FHD) /
단자 썬더볼트3: 2개(USB-C겸용) /
파워 배터리: 52.6Wh / 어댑터: 30W / 전원: USB-PD(+맥세이프3) / 최대18시간 /
주요제원 두께: 11.3mm / 무게: 1.24kg / 쿨링팬: 없음(팬리스) / 색상: 그레이 / 출시가: 1,590,000원",1275000,2024.06.09,광주광역시 북구 중흥2동,0,https://media.bunjang.co.kr/product/268416057_1_1717226293_w856.jpg,"https://m.bunjang.co.kr/products/268416057?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",사용감 없음
미개봉)맥북에어 15인치 M3 512gb 고급형 싸게 팝니다,"미개봉)맥북에어 15인치 M3 512gb 고급형 싸게 팝니다

구입일 2일전 

스페이스 그레이색상이고 씰 안뜯은 새제품 입니다^^


강동구 명 일 역 직거래 가능해요
택배는 아마 하실분 없을거같긴한데 원하시면 선입금택배 되요

후기는   ( 맥북에어 15인치 m3 ) 검색해보세요~



상세스펙:
노트북/운영체제(OS): macOS Sonoma/출시가: 2,160,000원
화면정보38.9cm(15.3인치)/2880x1864(224ppi)/500nit
CPU애플(ARM)/M3/옥타코어(4P+4E)
램램 용량: 8GB/램 교체: 불가능
그래픽내장그래픽/M3/10core
저장장치SSD/512GB
네트워크무선랜: 802.11ax(Wi-Fi 6E)
영상입출력DP Alt Mode/웹캠(FHD)
단자썬더볼트3: 2개(USB-C겸용)
파워배터리: 66.5Wh/어댑터: 35W (듀얼 USB-C포트)/전원: USB-PD(+맥세이프3)/최대18시간
주요제원두께: 11.5mm/무게: 1.51kg/쿨링팬: 없음(팬리스)/색상: 그레이",1690000,2024.06.09,-,0,https://media.bunjang.co.kr/product/269977483_1_1717684114_w856.jpg,"https://m.bunjang.co.kr/products/269977483?q=%EB%A7%A5%EB%B6%81%EC%97%90%EC%96%B4&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
",새 상품
